"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1481167959","JBR8834","NY","PAS","2022-07-05T00:00:00.000","21","SUBN","GMC","T","26340","33320","76950","20220719.0","0040","40","0","370322","BXTE","0000","0915A",,"BX","O","760","156 ST",,"0","408","D1",,"BYBBYBB","0900A","1030A","BLK","0","2011","-","0",,,,,
"1481167972","HCW4542","NY","PAS","2022-07-05T00:00:00.000","21","FOUR","BMW","T","36420","26340","26400","20220323.0","0040","40","0","370322","BXTE","0000","0928A",,"BX","O","760","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0900A","1030A","BLK","0","2005","-","0",,,,,
"1481167984","HCW4542","NY","PAS","2022-07-05T00:00:00.000","70","FOUR","BMW","T","26340","33320","76950","20220323.0","0040","40","0","370322","BXTE","0000","0929A",,"BX","O","760","E 156 ST",,"0","408","D1",,"BBBBBBB","ALL","ALL","BKL","0","2005","-","0",,,,,
"1481167996","HYB4256","NY","PAS","2022-07-05T00:00:00.000","21","SUBN","LEXUS","T","26340","33320","76950","20240423.0","0040","40","0","370322","BXTE","0000","0938A",,"BX","O","760","E 156 ST",,"0","408","J3",,"BYBBYBB","0900A","1030A","BLK","0","2003","-","0",,,,,
"1481168009","KNE2282","NY","PAS","2022-07-05T00:00:00.000","71","FOUR","HONDA","T","72720","26250","26370","20230620.0","0040","40","0","370322","BXTE","0000","1138A",,"BX","F","735","WALTON AVE",,"0","408","D1",,"BBBBBBB","ALL","ALL","BLU","0","2021","-","0",,,,,
"1481168022","GUH3667","NY","PAS","2022-07-07T00:00:00.000","20","FOUR","TOYOT","P","0","40404","40404","20221212.0","0099","99","0","370322","BXTE","0000","0810A",,"BX","F","2150","HOLLAND AVE",,"0","408","J6",,"YYYYYBB","0800A","0600P","WH","0","2020","-","0",,,,,
"1481168058","KMC6536","NY","PAS","2022-07-05T00:00:00.000","21","TWOD","MINI","T","36420","26340","26400","20230626.0","0040","40","0","370322","BXTE","0000","0815A",,"BX","F","800","GRAND CONCOURSE",,"0","408","E2",,"BYBBYBB","0800A","0930A","BLK","0","2022","-","0",,,,,
"1481168060","JGL3116","NY","PAS","2022-07-05T00:00:00.000","21","FOUR","HYUND","T","36420","26340","26400","20230317.0","0040","40","0","370322","BXTE","0000","0818A",,"BX","F","800","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0800A","0930A","BLU","0","2014","-","0",,,,,
"1481168071","HJD8334","99","PAS","2022-07-05T00:00:00.000","21","FOUR","NISSA","T","36420","26340","26400","20220805.0","0040","40","0","370322","BXTE","0000","0820A",,"BX","F","800","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0800A","0930A","GRY","0","2015","-","0",,,,,
"1481168083","KVV5754","NY","PAS","2022-07-05T00:00:00.000","21","SUBN","HONDA","T","36420","26340","26400","20220306.0","0040","40","0","370322","BXTE","0000","0830A",,"BX","F","800","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0800A","0930A","BLU","0","2011","-","0",,,,,
"1481168113","JRY9112","NY","PAS","2022-07-05T00:00:00.000","21","SUBN","FORD","T","36420","26340","26400","20240521.0","0040","40","0","370322","BXTE","0000","0849A",,"BX","F","790","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0800A","0930A","SILV","0","2016","-","0",,,,,
"1481168125","KJB3750","NY","PAS","2022-07-05T00:00:00.000","21","SUBN","LEXUS","T","36420","26340","26400","20230124.0","0040","40","0","370322","BXTE","0000","0850A",,"BX","F","800","GRAND CONCOURSE",,"0","408","D1",,"BYBBYBB","0800A","0930A","WH","0","2017","-","0",,,,,
"1481169543","KJX8000","NY","999","2022-07-09T00:00:00.000","70","FOUR","DODGE","P","27240","73120","68020","0.00000000","0048","48","0","370322","BXTE","0000","0819A",,"BX","O","480","E 186 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1481169683","KNN1365","NY","PAS","2022-07-09T00:00:00.000","40","FOUR","CHRYS","P","24820","38620","47720","20240610.0","0043","43","0","370322","BXTE","0000","0130P",,"BX","F","1443","DORIS ST",,"0","408","D",,"BBBBBBB","ALL","ALL","SILV","0","2016","-","0",,,,,
"1481169798","GCR3709","99","PAS","2022-07-12T00:00:00.000","21","SUBN","HONDA","P","27540","21820","36420","20230611.0","0052","52","0","370322","BXTE","0000","0911A",,"BX","O","104","E 196 ST",,"0","408","D1",,"BYBBYBB","0830A","1000A","BLK","0","2005","-","0",,,,,
"1481169932","KRZ9669","NY","PAS","2022-07-07T00:00:00.000","21","SUBN","HONDA","P","57720","49820","52920","20231201.0","0049","49","0","370322","BXTE","0000","0838A",,"BX","O","834","PELHAM PKWY S",,"0","408","D1",,"YBBYBBB","0830A","1000A","RD","0","2005","-","0",,,,,
"1481169944","KTT3382","NY","PAS","2022-07-07T00:00:00.000","21","FOUR","HONDA","P","57720","10620","49820","20231227.0","0049","49","0","370322","BXTE","0000","0852A",,"BX","O","810","PELHAM PKWY S",,"0","408","D1",,"YBBYBBB","0830A","1000A","RD","0","2008","-","0",,,,,
"1481169968","KGX8315","NY","PAS","2022-07-07T00:00:00.000","21","SUBN","HYUND","P","49820","47520","57720","20221117.0","0049","49","0","370322","BXTE","0000","0903A",,"BX","F","2165","MATTHEWS AVE",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2020","-","0",,,,,
"1481169970","KLE2678","NY","PAS","2022-07-07T00:00:00.000","21","FOUR","HONDA","P","49820","47520","57720","20230610.0","0049","49","0","370322","BXTE","0000","0908A",,"BX","O","2140","MATTHEWS AVE",,"0","408","D1",,"YBBYBBB","0830A","1000A","BLK","0","2008","-","0",,,,,
"1481169993","KWK9656","NY","PAS","2022-07-07T00:00:00.000","21","SUBN","FORD","P","10620","47520","57720","20240621.0","0041","41","0","370322","BXTE","0000","0920A",,"BX","F","2161","BARNES AVE",,"0","408","D1",,"YBBYBBB","0830A","1000A","SILV","0","2009","-","0",,,,,
"1481170004","KWK9656","NY","PAS","2022-07-07T00:00:00.000","71","SUBN","FORD","P","10620","47520","57720","20240621.0","0049","49","0","370322","BXTE","0000","0924A",,"BX","F","2161","BARNES AVE",,"0","408","D1",,"BBBBBBB","ALL","ALL","SILV","0","2009","-","0",,,,,
"1481170016","H27PXP","NJ","PAS","2022-07-07T00:00:00.000","21","FOUR","HONDA","P","72620","47520","57720","0.00000000","0049","49","0","370322","BXTE","0000","0933A",,"BX","O","2180","WALLACE AVE",,"0","408","J6",,"YBBYBBB","0830A","1000A","RD","0","0","-","0",,,,,
"1481170030","HJW3407","NY","PAS","2022-07-07T00:00:00.000","21","SUBN","BMW","P","40320","8930","14420","20220915.0","0049","49","0","370322","BXTE","0000","1006A",,"BX","F","2045","HOLLAND AVE",,"0","408","D1",,"YBBYBBB","0930A","1100A","WH","0","2011","-","0",,,,,
"1481170077","LNF2986","PA","PAS","2022-07-07T00:00:00.000","40","FOUR","HONDA","P","15220","47520","13820","0.00000000","0049","49","0","370322","BXTE","0000","1220P",,"BX","F","2166","BRONX PARK EAST",,"0","408","D1",,"BBBBBBB","ALL","ALL","GRY","0","0","-","0",,,,,
"1481170089","KKM7343","NY","PAS","2022-07-07T00:00:00.000","75","FOUR","ACURA","P","15220","47520","13820","20230307.0","0049","49","0","370322","BXTE","0000","1230P",,"BX","F","2160","BRONX PARK EAST",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRY","0","2021","-","0",,,,,
"1481170120","KVT2775","NY","PAS","2022-07-09T00:00:00.000","20","FOUR","MAZDA","P","27240","73120","68020","20240228.0","0048","48","0","370322","BXTE","0000","0810A",,"BX","O","480","E 186 ST",,"0","408","E2",,"YYYYYYY","1200A","1200A","GRY","0","2010","-","0",,,,,
"1481170144","KHS8518","NY","PAS","2022-07-06T00:00:00.000","70","SDN","INFIN","T","10620","10720","61220","20220625.0","0049","49","0","371769","BXTE","0000","0145P",,"BX","F","1859","BARNES AVE",,"0","408","J3",,"BBBBBBB","ALL","ALL","WH","0","2007","-","0",,,,,
"1481170170","JJA9814","NY","PAS","2022-07-06T00:00:00.000","74","SUBN","DODGE","T","15520","44220","52220","20230627.0","0049","49","0","371769","BXTE","0000","0235P",,"BX","F","1756","BRONXDALE AVE",,"0","408","J6",,"BBBBBBB","ALL","ALL","WH","0","2012","-","0",,,,,
"1481170181","JJA9814","NY","PAS","2022-07-06T00:00:00.000","75","SUBN","DODGE","T","15520","44220","52220","20230627.0","0049","49","0","371769","BXTE","0000","0237P",,"BX","F","1756","BRONXDALE AVE",,"0","408","J2",,"BBBBBBB","ALL","ALL","WH","0","2012","-","0",,,,,
"1481170193","HGK4316","NY","PAS","2022-07-06T00:00:00.000","70","SDN","BMW","T","0","0","0","20220615.0","0049","49","0","371769","BXTE","0000","0300P",,"BX","F",,"S/S VAN NEST","W/S FOWLER AV","0","408","J5",,"BBBBBBB","ALL","ALL","BL","0","2013","-","0",,,,,
"1481170200","JEX7019","NY","PAS","2022-07-06T00:00:00.000","70","SUBN","ROVER","T","33420","71120","52220","20220621.0","0049","49","0","371769","BXTE","0000","0305P",,"BX","F","1723","FOWLER AVE",,"0","408","J3",,"BBBBBBB","ALL","ALL","RD","0","2022","-","0",,,,,
"1481684693","GHG1491","NY","PAS","2022-06-24T00:00:00.000","98","SDN","NISSA","P","14230","37230","37280","20230725.0","0063","63","63","953900","0063","0000","0643A",,"K","F","5518","AVENUE M",,"0","408","F1",,"BBBBBBB","ALL","ALL","RED","0","2011","-","0",,,,,
"1481684838","JSF1577","NY","PAS","2022-06-14T00:00:00.000","19","SUBN","SUBAR","P","0","40404","40404","20220702.0","0070","70","70","953900","0070","0000","0613A",,"K","F","1352","CONEY ISLAND",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHI","0","2018","-","0",,,,,
"1481827376","KFN6164","NY","PAS","2022-07-07T00:00:00.000","99",,"TOYOT","P","13265","287","65170","20220809.0","109","109","109","948074","0109","0000","1104P",,,,,"LITTLE BAY PK",,"0","408","C",,"BBBBBBB","ALL","ALL","BN","0","2012","-","0",,,,,
"1481827480","KEB9690","NY","PAS","2022-07-01T00:00:00.000","40",,"DODGE","P","35690","6160","6190","20221019.0","109","109","109","948074","0109","0000","1050P",,"Q","F","16-54","BELL BLVD",,"0","408","F1",,"BBBBBBB","ALL","ALL","SIL","0","2014","-","0",,,,,
"1481828356","KYB1837","NY","PAS","2022-07-01T00:00:00.000","98","SUBN","KIA","P","6190","35690","26640","20240628.0","109","109","109","953248","0109","0000","1045P",,"Q","F","214-10","18 AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","RD","0","2018","-","0",,,,,
"1481828370","KEV9690","NY","PAS","2022-07-03T00:00:00.000","40","SUBN","DODGE","P","35690","6160","6190","20221008.0","109","109","109","948074","0109","0000","0115A",,"Q","F","16-56","BELL BLVD",,"0","408","K5",,"BBBBBBB","ALL","ALL","SIL","0","2014","-","0",,,,,
"1481828381","GJJ3717","NY","PAS","2022-07-03T00:00:00.000","50","SUBN","DODGE","P","0","0","0","20210808.0","109","109","109","953248","0109","0000","0215A",,"Q",,,"S/W C/O 171 ST","29 AVENUE","0","408","E2",,"BBBBBBB","ALL","ALL","TAN","0","2013","-","0",,,,,
"1481830703","KTR3872","NY","PAS","2022-07-05T00:00:00.000","40","SUBN","LEXUS","P","37890","51895","52490","20240201.0","109","109","109","971299","0109","0000","0153A",,"Q","F","46-62","BURLING STREET",,"0","408","F1",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1481841609","JRR8340","NY","PAS","2022-07-03T00:00:00.000","40","SUBN","FORD","P","10990","18240","18490","20240316.0","110","110","110","963103","0110","0000","0157A",,"Q","F","90-25","52 AVE",,"0","408","E5",,"BBBBBBB","ALL","ALL","BLK","0","2008","-","0",,,,,
"1481841610","KKM3964","NY","PAS","2022-07-04T00:00:00.000","98","SUBN","HONDA","P","19390","10790","39010","20230227.0","110","110","110","963103","0110","0000","0132A",,"Q","F","50-29","101 ST",,"0","408","J2",,"BBBBBBB","ALL","ALL","RD","0","2014","-","0",,,,,
"1481841622","KUR5669","NY","PAS","2022-07-04T00:00:00.000","61","SDN","BMW","P","19540","64620","0","0.00000000","110","110","110","963103","0110","0000","1118P",,,"F",,"102 ST","STRONG AVE","0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1481842961","KI22039","NY","PAS","2022-06-23T00:00:00.000","40","SDN","TOYOT","P","10990","35780","20490","20220928.0","110","110","110","970338","0110","0000","0042A",,"Q","F","108-42","52 AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","BLUE","0","1994","-","0",,,,,
"1481842973","KTT3348","NY","PAS","2022-06-30T00:00:00.000","98","SUBN","GMC","P","9690","20490","20740","20240111.0","110","110","110","970338","0110","0000","0125A",,"Q","F","111-53","42 AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2010","-","0",,,,,
"1481844556","HPB5310","NY","PAS","2022-06-24T00:00:00.000","98","VAN","CHEVR","P","9840","20490","20740","20230521.0","110","110","110","963685","0110","0000","0814P",,"Q","F","111-51","43 AVENUE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHI","0","2008","-","0",,,,,
"1481844829","JRR5688","NY","PAS","2022-07-05T00:00:00.000","98","SDN","HONDA","P","9840","51990","51690","20220213.0","110","110","110","972028","0110","0000","1135A",,,"F","88-12","43 AVE",,"0","408","M1",,"BBBBBBB","ALL","ALL","BLK","0","2013","-","0",,,,,
"1481844842","KWR9048","NY","PAS","2022-07-09T00:00:00.000","40","SDN","BMW","P","11240","51890","18240","20240522.0","110","110","110","953011","0110","0000","0506P",,"Q","F","88-03","54 AVE",,"0","408","C",,"BBBBBBB","ALL","ALL","BLK","0","2011","-","0",,,,,
"1481844970","JLV1290","NY","PAS","2022-06-18T00:00:00.000","98","SUBN","HONDA","P","54890","65890","19840","20230826.0","110","110","110","972147","0110","0000","0126A",,,"F","104-10","MARTENSE AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","GRAY","0","2005","-","0",,,,,
"1481844994","KUH6256","NY","PAS","2022-06-18T00:00:00.000","98","SUBN","HONDA","P","40090","19540","19690","20240203.0","110","110","110","972147","0110","0000","0143A",,"Q","F","102-18","CORONA AVE",,"0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2019","-","0",,,,,
"1481852061","JSF6861","NY","PAS","2022-07-02T00:00:00.000","98","SDN","NISSA","P","40090","27890","10290","20220707.0","110","110","110","964399","0110","0000","0215P",,"Q","F","97-27","CORONA AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","GREY","0","2017","-","0",,,,,
"1481852115","KTD8103","NY","PAS","2022-07-02T00:00:00.000","98","SUBN","HONDA","P","51790","9440","9540","20231217.0","110","110","110","964349","0110","0000","1152A",,"Q","F","40-47","JUNCTION BLVD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLUE","0","2010","-","0",,,,,
"1481853715","KHT5434","NY","PAS","2022-06-26T00:00:00.000","24","SUBN","TOYOT","P","9840","18740","18840","20230118.0","110","110","110","948129","0110","0000","0335P","0333P",,"F","94-41","43 AVE",,"0","408","C3",,"BBBBBBB","ALL","ALL","GRAY","0","2021","-","0",,,,,
"1481853831","KTY2984","NY","PAS","2022-06-27T00:00:00.000","98","SDN","VOLKS","P","66720","20190","61480","20231214.0","110","110","110","951669","0110","0000","1150A",,"Q","F","58-05","WALDRON ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BL","0","2006","-","0",,,,,
"1481854203","KDJ4384","PA","PAS","2022-06-28T00:00:00.000","98","SDN","NISSA","P","10290","15640","15990","0.00000000","110","110","110","970264","0110","0000","0450P",,"Q","F","74-30","46 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2017","-","0",,,,,
"1481854975","KTT1453","NY","PAS","2022-06-24T00:00:00.000","40","SDN","FORD","P","11090","18240","18490","20231109.0","110","110","110","968191","0110","0000","0135A",,"Q","F","90-27","53 AVENUE",,"0","408","F2",,"BBBBBBB","ALL","ALL","B","0","2017","-","0",,,,,
"1481854987","KTJ7222","NY","PAS","2022-06-24T00:00:00.000","14","SDN","FORD","P","0","0","0","20240505.0","110","110","110","968191","0110","0000","0200A",,"Q","F",,"I/O 111 ST","56 AVENUE","0","408","E2",,"BBBBBBB","ALL","ALL","WHITE","0","2017","-","0",,,,,
"1452056675","KWE6775","NY","PAS","2022-05-30T00:00:00.000","99","SDN","HONDA","N","13930","0","0","20220705.0","0030","30","982","600173","0982","0000","0729P",,"NY",,,"RIVERBANK STATE PARK","SERVICE ROAD","0","408","99",,"BBBBBBB","ALL","ALL","WH","0","2020","-","0",,,,,
"1452056699","JBW6498","NY","PAS","2022-05-31T00:00:00.000","99","SDN","VOLKS","N","13930","0","0","20221113.0","0030","30","982","600173","0982","0000","0726P",,"NY",,,"RIVERBANK STATE PARK","RESERVED PARKING","0","408","99",,"BBBBBBB","ALL","ALL","RD","0","2008","-","0",,,,,
"1452056717","GXS9259","NY","PAS","2022-05-31T00:00:00.000","99","SUBN","NISSA","N","13930","0","0","20280326.0","0030","30","982","600173","0982","0000","0732P",,"NY",,,"RIVERBANK STATE PARK","RESERVED PARKING","0","408","99",,"BBBBBBB","ALL","ALL","WH","0","2020","-","0",,,,,
"1486693830","HSW7670","NY","PAS","2022-06-11T00:00:00.000","40",,"CHEVR","P","0","40404","40404","20230815.0","0081","81","81","964190","0081","0000","0746P",,,"F","909","JEFFERSON",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1452056729","JGH5392","NY","PAS","2022-06-25T00:00:00.000","99","SUBN","ROVER","N","29690","36670","36690","20230314.0","0030","30","982","600157","0982","0000","0959A",,"NY",,"679","RIVERSIDE DR",,"0","408","99",,"BBBBBBB","ALL","ALL","WH","0","2003","-","0",,,,,
"1452057540","GEP8790","NY","PAS","2022-06-29T00:00:00.000","99","SUBN","FORD","N","13930","97840","36670","20230221.0","0030","30","982","600173","0982","0000","0438P",,"NY",,,"RIVERBANK STATE PARK",,"0","408","99",,"BBBBBBB","ALL","ALL","BK","0","2022","-","0",,,,,
"1452057552","HCF1143","NY","PAS","2022-06-29T00:00:00.000","99","SUBN","CHEVR","N","13930","0","0","20231209.0","0030","30","982","600173","0982","0000","0441P",,"NY",,,"RIVERBANK STATE PARK","SOFRITO BRIDGE","0","408","99",,"BBBBBBB","ALL","ALL","BL","0","2022","-","0",,,,,
"1452057576","JYT1876","PA","PAS","2022-06-29T00:00:00.000","70","SUBN","NISSA","N","13930","0","0","20220228.0","0030","30","982","600173","0982","0000","0444P",,"NY",,,"RIVERBANK STATE PARK","TRAFFIC CIRCLE","0","408","99",,"BBBBBBB","ALL","ALL","GY","0","2005","-","0",,,,,
"1452199310","JMJ3743","NY","PAS","2022-06-17T00:00:00.000","46","SDN","HYUND","P","56090","35780","30140","20231203.0","101","101","101","951047","0101","0000","1110P",,"Q","F","1612","MOTT AVE",,"0","408","K6",,"BBBBBBB","ALL","ALL","RED","0","2016","-","0",,,,,
"1452224468","GPV6671","NY","PAS","2022-06-06T00:00:00.000","98","SUBN","BUICK","P","56590","35780","38690","20220727.0","101","101","101","962369","0101","0000","0954A",,"Q","F","11-45","NAMEOKE ST",,"0","408","E2",,"BBBBBBB","ALL","ALL","RD","0","2016","-","0",,,,,
"1452227834","KBRED","NY","PAS","2022-07-02T00:00:00.000","46","SUBN","TOYOT","P","56090","35780","30140","20231225.0","101","101","101","955752","0101","0000","0150P",,"Q","O","16-12","MOTT AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","GY","0","2016","-","0",,,,,
"1452325560","JKX5233","NY","PAS","2022-06-26T00:00:00.000","20","SUBN","JEEP","P","33290","60790","60820","20231106.0","100","100","100","951412","0100","0000","0605P",,"Q","O","203","BEACH 96 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","GRAY","0","2011","-","0",,,,,
"1452325571","JLN2546","NY","PAS","2022-06-26T00:00:00.000","20","SDN",,"P","33290","60790","60820","20231011.0","100","100","100","951412","0100","0000","0608P",,"Q","O","205","BEACH 96 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","WH","0","2005","-","0",,,,,
"1452325583","HSJ2132","NY","PAS","2022-06-26T00:00:00.000","20","P-U","TOYOT","P","33290","60790","60820","20230706.0","100","100","100","951412","0100","0000","0610P",,"Q","O","213","BEACH 96 ST",,"0","408","D",,"BBBBBBB","ALL","ALL","W","0","2014","-","0",,,,,
"1452325595","GYX1255","NY","PAS","2022-06-27T00:00:00.000","98","SDN","TOYOT","P","32240","40404","40404","20230522.0","100","100","100","951412","0100","0000","0435P",,"Q","F","214","B 74 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2010","-","0",,,,,
"1452326551","JHL3214","NY","PAS","2022-06-16T00:00:00.000","98","SUBN","GMC","P","33290","68250","60790","20230513.0","100","100","100","950791","0100","0000","1020A",,"Q","F","199","BEACH 96 ST",,"0","408","K6",,"BBBBBBB","ALL","ALL","BLACK","0","2012","-","0",,,,,
"1452327580","KXT4254","NY","PAS","2022-06-27T00:00:00.000","98","SUBN","JEEP","P","6095","40890","62250","20220730.0","100","100","100","952938","0100","0000","0159P",,"Q","F","44","W 14 RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BK","0","2022","-","0",,,,,
"1452327592","KVN1847","NY","PAS","2022-06-24T00:00:00.000","20","SUBN","ME/BE","P","40870","35110","35115","20240209.0","100","100","100","952938","0100","0000","1046A",,"Q","F","144-15","CRONSTON AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","BL","0","2020","-","0",,,,,
"1452327609","KYB5476","NY","PAS","2021-06-23T00:00:00.000","14","SUBN","ME/BE","P","33610","60820","35290","20240525.0","100","100","100","964798","0100","0000","1059A",,"Q","F","320","BEACH 104 STREET",,"0","408","D",,"BBBBBBB","ALL","ALL","BLK","0","2021","-","0",,,,,
"1452396190","KLN1522","NY","PAS","2022-07-05T00:00:00.000","40","SDN","HONDA","P","22740","16240","0","20230430.0","107","107","107","962408","0107","0000","0646A",,"Q","F",,"141 STREET","78 RD","0","408","D",,"BBBBBBB","ALL","ALL","WHITE","0","2018","-","0",,,,,
