Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4787176389,KRU5901,NY,PAS,07/15/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0250P,,QN,,,WB THOMSON AVE @ 30T,H PL,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4817947720,KAK9802,NY,PAS,12/18/2022,36,SUBN,SUBAR,V,0,0,0,0,,0,0,0,,,0438P,,BX,,,SB E TREMONT AVE @ S,COTT PL,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9014508347,KYH1753,NY,PAS,11/21/2022,31,SUBN,CHEVR,T,34230,10510,10610,20220903,13.0,13,13,373691,T102,C,0915A,,NY,F,124,W 23rd St,,0,408,L3,, YYYYYY,0700A,0700P,BLACK,,2015,,0,16,31-No Stand (Com. Mtr. Zone),,,
9012667422,KYV5872,NY,PAS,10/16/2022,20,4DSD,ME/BE,T,40930,39430,54930,20221022,71.0,71,71,366548,T302,I,0837A,,K,F,495,Flatbush Ave,,0,408,D,,YYYYYYY,,,BLACK,,2019,,0,C,20A-No Parking (Non-COM),,,
4823697303,701AMG,NY,ORG,01/21/2023,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0846P,,BK,,,NB OCEAN PKWY @ AVE,S,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4794091000,DWJ7461,NY,PAS,08/20/2022,36,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,0943A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8899933650,XKZE35,NJ,PAS,08/02/2022,20,VAN,ISUZU,T,23090,0,0,88888888,6.0,6,6,373749,T102,R,0136P,,NY,I,N,Horatio St,20ft W/of Greenwich,0,408,D,, YYYYY,0800A,0600P,WHITE,,0,,0,66,20-No Parking (Com Plate),,,
4792037517,KPM8995,NY,PAS,08/13/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0312A,,BK,,,NB ROGERS AVE @ LENO,X RD,0,1180,B,T,,,,GY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8570125318,98564JX,NY,COM,07/05/2022,74,VAN,FRUEH,T,17890,10210,10110,88888888,18.0,18,18,370870,T106,P,0410P,,NY,F,228,E 45th St,,0,408,J2,,YYYYYYY,,,BROWN,,2008,,0,10,74A-Improperly Displayed Plate,,,
8948135028,3068076,IN,PAS,08/11/2022,20,DELV,FRUEH,T,35050,0,0,88888888,20.0,20,20,373292,T103,II,1156A,,NY,I,S,W 64th St,15ft E/of Broadway,0,408,D,, YYYYYY,0800A,0700P,WHITE,,0,,0,48,20-No Parking (Com Plate),,,
2008577454,XLEL39,NJ,PAS,10/28/2022,21,VAN,ME/BE,S,64730,9180,9230,0,66.0,66,0,600504,KS12,,0818A,00000,Kings,F,5213,NEW UTRECHT AVENUE,,0,408,d1,,YYYYY,0800A,0830A,WH,,0,,0,,No Parking Street Cleaning,,,
9015406911,JEC8546,NY,PAS,11/04/2022,71,4DSD,ACURA,T,52050,16040,16090,20221225,112.0,112,112,368559,T402,E,0333P,,Q,O,77-10,Kew Forest Ln,,0,408,J6,,YYYYYYY,,,WH,,2013,,0,09,71A-Insp Sticker Expired (NYS),,,
9014787601,HUW4209,NY,PAS,11/21/2022,40,SUBN,CHEVR,T,18850,0,0,20231130,19.0,19,19,364888,T103,K,1048A,,NY,I,N,E 94th St,15ft E/of Park Ave,0,408,E2,,YYYYYYY,,,WH,,2008,,7,41,40-Fire Hydrant,,,
9006618032,L82EYM,NJ,PAS,09/15/2022,38,SUBN,HONDA,T,8390,8690,8790,88888888,114.0,114,114,365906,T401,V,0618P,,Q,O,3633,33rd St,,0,408,H1,, YYYYYY,0900A,0700P,WHITE,,0,424397,0,T,38-Failure to Dsplay Meter Rec,,,
5122500162,KHX9074,NY,PAS,08/02/2022,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0747P,,QN,,,EB GRAND CENTRAL PKW,Y SVC RD @ 72ND RD,0,1111,D,T,,,,BK,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
2009794552,JCY7747,NY,PAS,12/23/2022,16,4DSD,KIA,S,5430,40404,40404,20221001,72.0,72,0,626587,KS07,,0749A,00000,Kings,F,398 A,4 AVENUE,,0,408,k2,,,0700A,0700P,BL,,2011,,0,,No Standing except Trucks Loading & Unloading,,,
8995562171,KYC2007,NY,PAS,07/20/2022,46,SUBN,DODGE,T,59020,74480,56740,20240705,46.0,46,46,349900,T201,N,0833A,,BX,F,1708,Popham Ave,,0,408,F1,,YYYYYYY,,,WH,,2014,,0,46,46A-Double Parking (Non-COM),,,
8788185734,JGN3134,NY,PAS,08/21/2022,71,SUBN,HONDA,T,22720,29620,27000,20230429,48.0,48,48,371188,T201,B,0952A,,BX,O,1982,Crotona Pky,,0,408,J6,,YYYYYYY,,,GY,,2007,,0,03,71A-Insp Sticker Expired (NYS),,,
8827099256,4985BFS,AL,PAS,09/09/2022,21,SUBN,TOYOT,T,78230,95030,19530,20230788,90.0,90,90,371763,T301,G,0857A,,K,F,90,S 2nd St,,0,408,D1,,     Y,0830A,1000A,GREY,,0,,0,14,21-No Parking (street clean),,,
8873568336,KBS5605,NY,PAS,07/25/2022,71,SUBN,BMW,T,6130,5580,5680,20240714,78.0,78,78,370312,T302,Q,0846A,,K,O,418,10th St,,0,408,J6,,YYYYYYY,,,WH,,2019,,0,56,71-Insp. Sticker Missing (NYS,,,
4026333620,KEF3528,NY,PAS,09/14/2022,5,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0545P,,MN,,,SB BROADWAY @ BARCLA,Y ST,0,1111,C,T,,,,WH,,2019,,0,,BUS LANE VIOLATION,,,
4795265707,JNA1527,NY,PAS,08/24/2022,36,4DSD,MITSU,V,0,0,0,0,,0,0,0,,,0320P,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4811959000,FTZ4105,NY,PAS,11/13/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1110P,,QN,,,WB NORTHERN BLVD @ 2,48TH ST,0,1180,B,T,,,,GY,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9015456628,2DXG86,MA,PAS,11/04/2022,38,4DSD,TOYOT,T,31490,27590,25090,20240688,7.0,7,7,363137,T105,I,1259P,,NY,F,101,Stanton St,,0,408,H1,, YYYYYY,0900A,0700P,SILVE,,0,106624,0,074,38-Failure to Dsplay Meter Rec,,,
8917844560,GLZ1262,NY,PAS,07/12/2022,21,PICK,RAM,T,17270,12210,12310,20231204,9.0,9,9,356518,T105,M,0738A,,NY,F,632,E 14th St,,0,408,D1,, YYYYYY,0730A,0800A,WH,,2014,,0,E,21-No Parking (street clean),,,
8903638116,EHT4710,NY,PAS,01/24/2023,40,4DSD,NISSA,T,21620,64120,11950,20240513,47.0,47,47,355281,T801,A,1146P,,BX,O,950,Cranford Ave,,0,408,E2,,YYYYYYY,,,RD,,2008,,0,H,40-Fire Hydrant,,,
8886380458,HVZ1749,NY,PAS,08/01/2022,21,4DSD,VOLKS,T,11190,62590,61090,20231130,108.0,108,108,373270,T401,P,1113A,,Q,F,41-10,53rd St,,0,408,D1,, Y,1100A,1230A,GY,,2014,,0,38-A,21-No Parking (street clean),,,
8873588906,KSP9970,NY,PAS,12/21/2022,21,SUBN,TOYOT,T,41050,38210,38250,20240308,69.0,69,69,370312,T302,Y,0842A,,K,F,10537,Flatlands 1st St,,0,408,D1,,   Y,0830A,1000A,WH,,2013,,0,39,21-No Parking (street clean),,,
9018628141,HNE4100,NY,PAS,11/23/2022,17,SUBN,TOYOT,T,56030,5580,5680,20240429,78.0,78,78,370776,T302,B,1052A,,K,O,47,Lincoln Pl,,0,408,C4,,SCHOOL,0700A,0400P,RD,,2016,,0,56,17-No Stand (exc auth veh),,,
8501931871,HHD5611,NY,PAS,06/30/2022,20,4DSD,TOYOT,T,9940,6740,6890,20220601,108.0,108,108,370307,T401,X,0859A,,Q,O,21-24,44th Ave,,0,408,D,, YYYYY,0800A,0600P,WH,,2015,,0,V,20A-No Parking (Non-COM),,,
8845887376,T775532C,NY,OMT,07/07/2022,21,4DSD,TOYOT,T,0,0,0,20230630,46.0,46,46,371732,T201,E,1202P,,BX,I,N,W 181st St,60ft W/of Davidson A,0,408,D1,, Y  Y,1130A,0100P,GY,,2019,,0,02,21-No Parking (street clean),,,
8980913230,KMC8333,NY,PAS,11/02/2022,38,SUBN,BMW,T,5280,10630,10680,20230531,68.0,68,68,374585,T302,G,0123P,,K,F,8116,3rd Ave,,0,408,H1,, YYYYYY,0800A,0700P,RD,,2021,316037,0,32,38-Failure to Dsplay Meter Rec,,,
4813702478,K44NSY,NJ,PAS,11/24/2022,36,UT,TOYOT,V,0,0,0,0,,0,0,0,,,0647P,,BX,,,NB RIVERDALE AVE @ W, 254TH ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4811288762,T102998C,NY,OMT,11/10/2022,36,SUBN,ME/BE,V,25645,40404,40404,0,,0,0,0,,,1220P,,QN,,,SB MAIN ST @ 82ND DR,,0,1180,B,T,,,,WH,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9010558964,CZ5129,OK,PAS,09/29/2022,40,SUBN,ME/BE,T,66330,0,0,20211288,94.0,94,94,368513,T301,E,0645A,,K,I,S,N 7th St,60ft W/of N 6th Pl,0,408,E2,,YYYYYYY,,,BLUE,,0,,3,W,40-Fire Hydrant,,,
4797448556,Y82MRG,NJ,PAS,09/03/2022,36,SD,TESLA,V,0,0,0,0,,0,0,0,,,0645A,,MN,,,NB WEST ST @ CARLISL,E ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9014078160,59191NB,NY,COM,10/25/2022,20,DELV,INTER,T,24890,27800,24890,20240731,13.0,13,13,371706,T102,M,1211P,,NY,F,50,Lexington Ave,,0,408,D,, YYYYY,0800A,0600P,WH,,2002,,0,99,20-No Parking (Com Plate),,,
4798320134,KWN1907,NY,PAS,09/04/2022,36,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0546P,,BK,,,NB RALPH AVE @ BEVER,LEY RD,0,1180,B,T,,,,TN,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4815006854,KDAM25,FL,PAS,11/27/2022,36,UT,ROVER,V,0,0,0,0,,0,0,0,,,1023A,,QN,,,EB NORTHERN BLVD @ 6,0TH ST,0,1180,B,T,,,,BLU,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9022849971,GPU8828,NY,PAS,12/22/2022,21,SUBN,VOLKS,T,41690,32030,35780,20240507,104.0,104,104,355205,T402,N,0940A,,Q,O,15-48,Decatur St,,0,408,D1,, Y  Y,0930A,1100A,WH,,2018,,0,A,21-No Parking (street clean),,,
9006847768,KNW5032,NY,PAS,09/09/2022,17,SUBN,MINI,T,36030,0,0,20230805,61.0,61,61,370294,T802,A,0824P,,K,I,E,E 27th St,45ft N/of Emmons Ave,0,408,C4,,YYYYYY,0700A,0900P,GY,,2011,,0,A,17-No Stand (exc auth veh),,,
2006792350,TMC448,NJ,PAS,10/08/2022,6,TRLR,UTILI,S,49690,42785,27108,0,105.0,105,0,697285,QE13,,0232A,00000,Qns,O,236-02,HILLSIDE AVENUE,,0,408,k6,,,0900P,0500A,WH,,0,,0,,"Nighttime Pkg of a trac-trail comb, trac-trail det or sem-trl on a Resi",,,
9028204015,KXM9352,NY,PAS,01/12/2023,21,PICK,FORD,T,66430,95030,19530,20240922,94.0,94,94,368513,T301,E,0840A,,K,O,96,N 8th St,,0,408,D1,, Y  Y,0800A,0930A,BK,,1995,,0,W,21-No Parking (street clean),,,
4792873642,KSN7846,NY,PAS,08/10/2022,36,SUBN,PORSC,V,0,0,0,0,,0,0,0,,,0249P,,QN,,,SB FRANCIS LEWIS BLV,D @ 25TH AVE,0,1180,B,T,,,,LTGY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4027110493,HYV7694,NY,PAS,10/28/2022,5,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0737P,,BX,,,EB E 161ST ST @ GERA,RD AVE,0,1111,C,T,,,,BK,,2020,,0,,BUS LANE VIOLATION,,,
4809518840,FSE9754,NY,PAS,10/28/2022,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0834A,,BX,,,WB BRUCKNER BLVD @ F,TELEY AVE,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9004448111,NAYAHPJ,NY,SRF,08/12/2022,21,4DSD,NISSA,T,25690,36130,36150,20221130,28.0,28,28,353177,T103,GG,0854A,,NY,F,444,Manhattan Ave,,0,408,D1,, YY  Y,0830A,1000A,GREY,,2019,,0,15,21-No Parking (street clean),,,
8995288875,KNF3545,NY,PAS,07/12/2022,21,4DSD,TOYOT,T,69230,0,0,20230609,84.0,84,84,358846,T301,X,0306A,,K,I,N,Park Ave,60ft W/of N Elliott,0,408,D1,,  Y Y Y,0300A,0600A,GY,,2018,,0,01,21-No Parking (street clean),,,
4792397169,JLJ7631,NY,PAS,08/14/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0703A,,BK,,,NB UTICA AVE @ BEVER,LEY RD,0,1180,B,T,,,,RD,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9015175925,KVV3100,NY,PAS,11/04/2022,40,SUBN,ME/BE,T,37190,0,0,20240301,33.0,33,33,355162,T103,EE,1028A,,NY,I,N,W 171st St,10ft W/of Audubon Av,0,408,E2,,YYYYYYY,,,WH,,2020,,0,03,40-Fire Hydrant,,,
4800957023,KRC0020,PA,PAS,09/14/2022,36,,PORSC,V,0,0,0,0,,0,0,0,,,0944A,,BK,,,EB FOSTER AVE @ E 89,TH ST,0,1180,B,T,,,,,,0,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9004940340,K73RDK,NJ,PAS,08/16/2022,40,4DSD,NISSA,T,37550,0,0,88888888,34.0,34,34,371222,T103,H,1207P,,NY,I,S,W 190th St,10ft E/of Fort Washi,0,408,E2,,YYYYYYY,,,SILVE,,0,,6,04,40-Fire Hydrant,,,
8902298048,KSX2450,NY,PAS,07/09/2022,20,SUBN,ACURA,T,58590,18040,18140,20231027,103.0,103,103,371236,T402,D,0810A,,Q,O,89-22,Parsons Blvd,,0,408,D,,YYYYYYY,,,BL,,2013,,0,17,20A-No Parking (Non-COM),,,
4801435609,GED9449,NY,PAS,09/19/2022,36,SUBN,HONDA,V,0,40404,40404,0,,0,0,0,,,1256A,,QN,,,EB 63RD RD @ 97TH ST,,0,1180,B,T,,,,GY,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8834781200,KTD2983,NY,PAS,07/02/2022,40,SUBN,AUDI,T,27480,70720,14620,20231109,46.0,46,46,370766,T201,I,1223P,,BX,O,234,E 194th St,,0,408,E2,,YYYYYYY,,,WH,,2018,,0,02,40-Fire Hydrant,,,
4788818190,KRZ8313,NY,PAS,07/26/2022,36,4DSD,LINCO,V,0,0,0,0,,0,0,0,,,0901P,,BX,,,SB BOSTON RD @ FISH,AVE,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2009370223,CDD9892,NC,PAS,11/28/2022,21,SUBN,SUBAR,S,19230,26730,67047,20230228,77.0,77,0,596412,KN08,,1201P,00000,Kings,F,899,BERGEN STREET,,0,408,d1,,Y  Y,1130A,0100P,BL,,0,,0,,No Parking Street Cleaning,,,
4814322495,LPE3042,PA,PAS,11/26/2022,36,SW,BUICK,V,10110,40404,40404,0,,0,0,0,,,0353A,,BK,,,SB 2ND AVE @ 49TH ST,,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4800521488,KMX3650,NY,PAS,09/16/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0119P,,BK,,,NB DAHILL RD @ 37TH,ST,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4818850056,PGG9421,TX,PAS,12/22/2022,36,4D,TOYOT,V,0,0,0,0,,0,0,0,,,0303A,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9007400952,HNV3888,NY,PAS,10/06/2022,71,SUBN,MAZDA,T,92430,61130,46030,20230120,94.0,94,94,370260,T301,Y,1121A,,K,O,79,West St,,0,408,J6,,YYYYYYY,,,GREY,,2021,,0,SPCL,71A-Insp Sticker Expired (NYS),,,
5601466658,Y203266C,NY,OMT,07/27/2022,12,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0729A,,MN,,,SB 2 Avenue @ E 32 S,t,0,1111,C,T,,,,YW,,2019,,0,,MOBILE BUS LANE VIOLATION,,,
8957694675,86439MB,NY,COM,08/25/2022,21,VAN,CHEVR,T,14640,54580,23090,88888888,107.0,107,107,347629,T402,S,1106A,,Q,F,144-03,69th Rd,,0,408,D1,,    Y,1030A,1200A,WHITE,,2011,,0,42,21-No Parking (street clean),,,
9026911658,LDR3532,PA,PAS,01/10/2023,14,SUBN,CHRYS,T,80430,73430,23530,20231088,77.0,77,77,345162,T301,D,0653A,,K,O,1299,St Marks Ave,,0,408,C,,YYYYYYY,,,BLUE,,0,,0,A,14-No Standing,,,
4797997620,GJS8368,NY,PAS,09/02/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1037P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,BK,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5122339569,T100156C,NY,OMT,07/25/2022,7,TAXI,NISSA,V,0,0,0,0,,0,0,0,,,0822P,,BK,,,ATLANTIC AVE (E/B) @, BEDFORD AVE,0,1111,D,T,,,,BK,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
9019392827,KTP5166,NY,PAS,11/29/2022,38,SUBN,SUBAR,T,46990,0,0,20231220,110.0,110,110,357800,T401,G,0227P,,Q,I,S,Gleane St,20ft E/of Baxter Ave,0,408,H1,, YYYYYY,0900A,0700P,BK,,2019,404927,0,10,38-Failure to Dsplay Meter Rec,,,
4799189220,HCC5523,NY,PAS,09/10/2022,36,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0225P,,QN,,,SB QUEENS BLVD @ 87T,H AVE,0,1180,B,T,,,,RD,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787449886,LSE0703,PA,PAS,07/12/2022,36,SDN,NISSA,V,0,0,0,0,,0,0,0,,,0900P,,QN,,,EB S CONDUIT AVE @ 2,45TH ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9024535979,KXM6129,NY,PAS,12/17/2022,74,SUBN,KIA,T,61090,11590,11790,20240929,108.0,108,108,371246,T401,P,0405P,,Q,F,55-08,Roosevelt Ave,,0,408,J2,,YYYYYYY,,,BR,,2011,,0,36-A,74B-Covered Plate,,,
4805097000,KPZ9369,NY,PAS,10/09/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0358A,,BK,,,SB FLATBUSH AVE @ E,36TH ST,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4815869339,KUB5824,NY,PAS,12/05/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0356P,,QN,,,NB FRANCIS LEWIS BLV,D @ 128TH AVE,0,1180,B,T,,,,BK,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
2009381671,HVC1671,NY,PAS,12/16/2022,21,4DSD,FORD,S,73620,74780,76550,20231001,52.0,52,0,0,BX07,,1157A,00000,Bronx,O,2500,WEBB AVENUE,,0,408,d1,, Y  Y,1130A,0100P,WH,,0,,0,,No Parking Street Cleaning,,,
5121429083,KRP1930,NY,PAS,06/13/2022,7,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0813A,,QN,,,HORACE HARDING EXPWY, (E/B) @ 173RD ST,0,1111,D,T,,,,BK,,2021,,0,,FAILURE TO STOP AT RED LIGHT,,,
4809928329,GGZ6092,NY,PAS,11/04/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0928A,,QN,,,EB MERRICK BLVD @ 16,9TH PL,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8581598420,GNN5165,NY,PAS,11/29/2022,21,SUBN,VOLVO,T,19230,87330,86330,20240226,78.0,78,78,375273,T301,I,0904A,,K,O,675,Bergen St,,0,408,D1,,  Y  Y,0830A,1000A,GY,,2014,,0,19,21-No Parking (street clean),,,
8869899044,JPG4028,NY,PAS,07/20/2022,71,4DSD,NISSA,T,23380,5940,6040,20240111,109.0,109,109,366562,T401,X,0236P,,Q,O,14-11,152nd St,,0,408,J6,,YYYYYYY,,,BK,,2020,,0,50-A,71A-Insp Sticker Expired (NYS),,,
4788470019,HAT6745,NY,PAS,07/25/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0136P,,QN,,,NB FRANCIS LEWIS BLV,D @ 128TH AVE,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9016966614,89988JX,NY,COM,11/14/2022,19,VAN,FORD,T,26630,40930,18630,20240228,71.0,71,71,364869,T302,Y,0221P,,K,F,85,Clarkson Ave,,0,408,C3,,YYYYYYY,,,WH,,2008,,0,C,19-No Stand (bus stop),,,
8958777620,KVW9244,NY,PAS,08/28/2022,40,4DSD,MAZDA,T,0,0,0,20240330,46.0,46,46,373766,T201,I,1034A,,BX,I,S,E 177th St,20ft W/of Grand Conc,0,408,E2,,YYYYYYY,,,GR,,2004,,0,20,40-Fire Hydrant,,,
2008185850,HZX9642,NY,PAS,11/07/2022,21,PICK,FORD,S,10690,14690,14840,20240111,108.0,108,0,635831,QW02,,0145A,00000,Qns,F,69-21,49 AVENUE,,0,408,d1,,Y  Y,1200A,0300A,BR,,0,,0,,No Parking Street Cleaning,,,
8929510115,XLHE89,NJ,PAS,11/17/2022,69,DELV,NISSA,T,10210,17850,17870,88888888,17.0,17,17,353071,T106,B,0253P,,NY,F,700,3rd Ave,,0,408,H1,, YYYYYY,0700A,0400P,WHITE,,0,103020,0,99,69-Fail to Dsp Prking Mtr Rcpt,,,
9005895378,KEX2637,NY,PAS,08/26/2022,21,SUBN,HONDA,T,18430,27790,24890,20221004,19.0,19,19,361022,T103,EE,0929A,,NY,F,114,E 72nd St,,0,408,D1,,  Y  Y,0900A,1030A,GY,,2014,,0,08,21-No Parking (street clean),,,
4813628679,GSM4546,NY,PAS,11/24/2022,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0802A,,BK,,,SB SHORE RD @ 97TH S,T,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9004236107,31410MG,NY,COM,08/18/2022,20,DELV,FRUEH,T,30790,45470,44890,88888888,1.0,1,1,372256,T105,I,0423P,,NY,F,155,Spring St,,0,408,D,, YYYYY,0800A,0600P,WHITE,,2006,,0,053,20-No Parking (Com Plate),,,
9014842521,GST2243,NY,PAS,11/15/2022,21,4DSD,NISSA,T,46230,52130,94730,20240918,83.0,83,83,362209,T301,G,1146A,,K,O,343,Grove St,,0,408,D1,,  Y  Y,1100A,1230A,GY,,0,,0,11,21-No Parking (street clean),,,
5122350267,DNH9068,PA,PAS,07/26/2022,7,SDN,NISSA,V,0,0,0,0,,0,0,0,,,1049A,,BK,,,NB OCEAN PKWY @ AVEN,UE I,0,1111,D,T,,,,,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
9004596410,W52MNS,NJ,PAS,09/20/2022,17,4DSD,LEXUS,T,17650,10210,10110,88888888,13.0,13,13,372266,T102,Q,1239P,,NY,F,210,E 33rd St,,0,408,C4,,SCHOOL,0700A,0400P,BLACK,,0,,0,99,17-No Stand (exc auth veh),,,
9013047713,12211ME,NY,COM,10/26/2022,46,VAN,FORD,T,10210,17230,17250,20230930,9.0,9,9,365366,T102,K,1041A,,NY,F,97,3rd Ave,,0,408,F1,,YYYYYYY,,,WH,,2006,,0,36,46B-Double Parking (Com-100Ft),,,
9017961650,HLT9882,NY,COM,11/11/2022,20,SUBN,RAM,T,10410,10410,25390,88888888,19.0,19,19,373119,T103,EE,1018A,,NY,F,1109,5th Ave,,0,408,D,, YYYYYY,0800A,0600P,WHITE,,2017,,0,05,20-No Parking (Com Plate),,,
9020350377,MNSCONTR,NY,SRF,11/25/2022,21,SUBN,BMW,T,34210,10610,10810,20240120,13.0,13,13,367399,T102,E,0916A,,NY,F,250,W 22nd St,,0,408,D1,,  Y  Y,0900A,1030A,BL,,2009,,0,99,21-No Parking (street clean),,,
1487816868,KUU8375,NY,PAS,09/17/2022,40,SDN,ME/BE,P,26250,50320,31120,20240126,40.0,40,40,968097,0040,0000,0813P,,BX,F,418,EAST 153 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0.0,2010,-,0,,,,,
8976279347,KVC8384,NY,PAS,07/26/2022,21,4DSD,HONDA,T,36780,14030,14080,20240531,63.0,63,63,370888,T302,Y,0837A,,K,F,1085,E 43rd St,,0,408,D1,,  Y,0830A,1000A,GY,,2012,,0,CC1,21-No Parking (street clean),,,
9018423324,J90RMZ,NJ,PAS,11/29/2022,31,4DSD,CHEVR,T,34030,10410,10510,88888888,6.0,6,6,369599,T102,I,1238P,,NY,O,22,W 13th St,,0,408,L3,, YYYYY,0800A,0700P,RED,,0,,0,27,31-No Stand (Com. Mtr. Zone),,,
4816821600,KYT2103,NY,PAS,12/12/2022,36,SUBN,VOLKS,V,0,0,0,0,,0,0,0,,,0925P,,QN,,,WB NORTHERN BLVD @ M,AIN ST,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
9029975829,JFA2502,NY,PAS,01/20/2023,38,SUBN,HONDA,T,10110,17130,31090,20241202,9.0,9,9,366561,T102,L,0731P,,NY,F,124,2nd Ave,,0,408,H1,, YYYYYY,0830A,1000P,BR,,2015,105479,0,99,38-Failure to Dsplay Meter Rec,,,
4785914490,KGA1968,NY,PAS,07/07/2022,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1246P,,BK,,,EB SHORE PKWY @ E 29,TH ST,0,1180,B,T,,,,BK,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8850893280,KNG5512,NY,PAS,10/04/2022,21,SUBN,ACURA,T,13990,68690,20190,20230603,112.0,112,112,365941,T402,A,0937A,,Q,F,105-24,67th Ave,,0,408,D1,,  Y,0930A,1100A,BK,,2022,,0,07,21-No Parking (street clean),,,
